PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
-0.6686205828644491,-2.311918513997491,-1.5245494132422424,-0.10002303201753232,-1.441344644715368,-1.4294837897499513,-0.42486482437812256,-0.08719355636532972,-1.1582908872034354,-0.7292133752114422,-0.389206753463361,-0.7243847802535109,-0.4288198768758817
-0.9238821097407646,-2.3840297814378784,-1.4241176485332077,-0.44793360394863857,0.05133660145467277,-0.02601752983903744,-0.580555129265014,0.3183773114366685,-1.653532324748779,-1.2861354601510648,1.1028472735886077,0.23388832483019947,1.0129521156422072
-0.9204437214234991,-2.3298781341977115,-1.4644703025101569,-0.07944345207840414,-0.570027334423029,-0.5894033659788688,-0.6090794833151033,0.12394392424495222,-1.4542569491317794,-1.0878298023514177,0.9042165090350421,-0.07981367103527559,0.18027313357856833
-1.0069102239413568,-2.277032085881699,1.6004995543920608,-0.4094475531582225,0.08001668880744377,-0.08609286354640922,-0.7975225327726406,-0.03606184594778293,-1.1803586308480036,-1.4522563248769742,1.220953668976998,0.1568936536648013,0.9929750828013661
-0.6563428559013844,-2.2954715727648325,-0.0004285167536692294,0.3102330653439596,-0.6411760226365261,-0.959195555949403,-0.4161008244566457,-0.4949557371821231,-0.45810266996014204,-1.1411404054388603,-0.3113307062312809,-0.4694521821321306,0.6148347543153739
-0.8376647765417294,-2.318869511381332,1.5946077431799461,-0.35111395917349025,0.21711408778122018,-0.038552757392833724,-1.023361854235813,-0.36803071832489115,-0.7686100991273991,-1.5604588248714157,1.2655608017654918,0.39807839379679233,0.8747027233496898
-0.7534682518165122,-2.425079526631829,-1.453243106066647,-0.36025990706356636,0.3799294714898979,0.034226571198008426,-0.9419268611099288,-0.6550831675764958,-0.45648587991039485,-1.7336441075357056,1.487672810255004,0.4778014858225066,0.7794489664545131
-0.8989585873179508,-2.2380907459963937,1.5285706009926459,0.12664867767170276,-0.48823025888756394,-0.7573888273555253,-1.1243077309454943,-0.9191049496523763,-0.14234979719206764,-1.4709679583864415,1.1671809164788192,-0.036557325147697856,-0.2628255077290814
-0.8875673235899169,-2.3090274152974315,0.04111461718234166,1.8445194819493276,-1.071458342637825,1.330014743405997,0.26275267992726364,-0.5010809765644544,-0.5149848380074062,-1.5822814667980185,-0.42174564403148784,-0.5437313149756424,1.4944739895190808
-0.9002157192443287,-2.3949623021541955,-1.5499180882452945,-0.428933321687783,-0.020690146279278617,-0.5158210625274569,-1.5861120956356705,-1.3504991906489365,0.4526160807113253,-1.3578457827396884,-0.303193916829273,1.0243119711275739,-0.07267480045557262
1.9928122289406427,-2.8891318433165147,-1.3805507985578636,-0.6798529456114273,0.21171000631193537,-0.08613295491390069,-0.29522282709930203,-0.2725164691893146,-0.8168902367495199,-1.4425135764724315,0.3154294616631476,0.05876356104334792,1.2815830216209136
0.10340607177299331,-2.6199592431125116,-1.6153857276622328,-0.1820421756810694,-0.2490990452419552,-0.8031002946552903,-1.7155661244668703,-0.982974229637895,0.21900257340404258,-1.0052519832836746,-1.5272891214470197,-0.6975688162606806,-1.86247592091822
-0.790844477290588,-2.3344227647522784,-1.5542843387833771,-0.24768702721361746,-0.6667608535915428,-1.050275018583433,-0.9771430249550063,-1.2616461406047745,0.2944939665876055,-1.2050443557420385,-0.3278837427579494,0.24247192303449494,-0.5617553947215012
-1.0846073822496365,-2.3154611708965462,0.026753032123738363,0.29731050953265614,0.18333823648221806,-0.20404671108550462,-1.1669302675214426,-0.3480695550673672,-0.6410107793989444,-0.9098556930480096,-0.6680850963044891,1.2159932549906578,0.3590450145185957
-0.4999882610958762,-2.3305314208766563,-1.5120999776005302,-0.45063063006134196,-0.837016319125826,-1.1731767014155186,-0.049704439756708574,-1.0793417925580384,0.04455068048825633,-1.248174242803956,-0.2233048560549521,-0.398923040682361,-0.3069052383315523
-1.0517354216897858,-2.2379295029467303,1.5998991266700213,-0.4172200716001959,0.4043294830781643,-0.00866820048990871,-0.6133641898335448,-0.9188798589290925,-0.1654447967313431,-1.7691493945879084,1.501003597312146,0.6449951182245276,0.6063687742224274
-0.83681336767663,-2.3801914138783378,-1.4708632989452908,-0.978114757901821,0.5482115399250865,-0.05315531553563186,-0.4631833368929986,-1.3363744297820748,0.39785714873981404,-1.7643249431140726,0.3028552821405064,0.8434824342110369,0.8233521351890402
-0.9616498969929331,-2.1580349440399895,0.10049165278608517,2.371117662751044,-2.018497408535293,0.7849482663042806,1.2769965561590806,0.32321709769861584,-1.733222319943371,-0.8768357140010462,-0.2948161521838298,-0.5791939716397232,0.577210929486643
-0.9220084112689669,-2.1703290291505235,0.06101388048893819,1.0941139877603157,-1.0581756407154745,-1.1052545691670383,0.15187408777145853,0.1068515354986796,-1.3917170244220811,-0.5947903370056872,0.25833698833238566,-0.20148718782883898,-0.9917122150852661
-0.9169571628351918,-2.364560698382381,-1.4773284300423777,-0.5669163265586153,-0.09203563412616661,-0.4000093799970523,-0.8110987182920935,-0.5446157866012115,-0.5895439180321124,-0.8545612289355866,-0.8392767556173345,1.2595330342563142,-0.25644708832286
-0.8360254008442347,-2.281986979469421,1.571874979937394,-0.69574453101342,0.006894453256324306,-0.49525244430406695,0.3724444108771286,-0.6548001338881465,-0.2893854764548011,-1.5180642884780873,-0.04493523663879535,-1.7348477151159616,-0.8967714606733865
-1.4080872054303053,-2.2473304142277977,0.08856167521841872,0.9173709488255472,3.067671946972873,-0.8333910051737736,0.17770388180149416,0.43568818512026736,-1.0834342223595488,-0.7057079108357748,-1.3258324842732532,-0.0389228170088912,0.8186390154167651
-1.3569086105513646,-2.142521435385169,0.06567494493940872,0.9860437484963789,2.4968709624356302,-1.3548201815608665,0.061212487869515025,-0.20825014381039447,-0.472182116812291,-0.5478233954334866,-1.5186713114245909,1.3976916744493897,1.3296191444612488
0.8784131776705144,-2.5130500508020694,1.6694947899150172,-1.0286413102579224,0.1859060677850309,-0.16606570311083094,0.663183118890204,-0.35335794157860734,-0.801355859984735,-1.330295920598024,-0.01715631837902952,0.21459391312762352,1.0446550627109288
-1.344583608145625,-2.3108319198766356,1.6537892034185637,-0.49889970285834356,1.4688415131152546,0.867314462840294,-0.4657060817890052,-0.5483949317455464,-0.5052195258769684,-1.7112948549114975,1.1724666965119126,0.47567999932510746,-0.7413894496277988
-1.184323290359141,-2.323458399102815,1.6569638845419186,-1.3424762017919865,1.174303521138143,0.6189387888080704,0.24636054324250226,-0.09062207792704012,-0.9640706807532758,-1.272623456873762,-0.762642398196361,0.14786768370470382,-0.08205164985770311
-0.6237827678659454,-2.075405848448069,0.10388758911685568,1.375345279766621,1.71791073863635,-2.150989884538872,1.8559310878043382,-0.8929988991346284,0.1970559563632563,-1.117702213696129,0.1568441301509266,-0.4950452191825067,0.7874426522134059
-0.680075602965285,-2.204185434124193,0.10166338458791456,0.22901220887336524,0.061903434258838264,-0.5164320806400863,0.9665619264845803,-1.2306909583407841,0.24438282748041373,-1.4809706075479359,0.5218658997749112,0.2967009599379911,-0.0825118168084118
-1.1039784629926364,-2.2408921912997326,0.1132745817237386,0.11451552330312345,0.4481083162093773,0.00045844886858117565,0.0601247684395901,-0.3899373751806949,-0.7222902275932395,-0.7488821945698396,-0.8424391326736758,1.786485003472262,-0.2323557669945628
-1.230182506068148,-2.1136805251956443,1.5995047446959394,-0.5756983159411903,-0.12670923187651043,-0.5386151949340531,0.2514092821630043,-0.9943846212875159,-0.1417258029069086,-1.064884765933982,-0.2918613235837841,0.9932433149820101,-0.7099518654944089
-1.0053362365145668,-2.3269904139288142,1.6221769660511909,-1.1186198662347857,1.094340812173255,0.3520504245224895,0.1846372738126457,-0.9225627408025682,0.040052128998255235,-1.5127982501886814,-0.6181693057565079,-0.038216273232941356,-0.8279392971316468
-0.950671021315849,-2.1543548580782987,1.602298494775502,-0.5223098513588172,-0.6543983548094914,-0.8926627685031194,0.24963779603228606,-0.4856454089559271,-0.7435079441095626,-0.30773423331209127,-1.7950439325367844,1.2413760071573836,-1.4249387643614275
-0.9451140703516702,-2.2149276875674673,0.06016164542431457,0.069856404780787,0.3717309991831666,-0.3849521533271906,0.19330487074742067,-1.6566326342816342,0.8158424018836309,-1.131038466354886,-0.983880713689754,1.6413980419180578,-0.7307450151501764
-0.6736048626269695,-1.9738468737929138,0.17891676880122576,1.094940101552778,-1.68038866680211,-1.5039608966948421,1.9379650204745746,0.032583289946764835,-1.68476565585465,-0.28919735697872423,0.7847311132285393,1.2092626716471904,-0.5299188527437546
0.8668195967675444,-2.405955907733981,1.7029786169675445,-0.7530791806703137,-0.42040030724883665,-0.6178781735440707,1.5854273988693137,-0.11087797743085054,-1.2280558527151708,-0.8618205999702909,-0.3204973492332394,0.07109870015018707,-0.064038082754121
-0.5186841460778795,-2.024313646583854,0.15716060224579098,0.24820826878360078,-1.255009224626317,-1.3645677851500089,2.1205714723461626,-0.5886253265437134,-0.8136245047278721,-0.6774943995537706,0.020284598022304857,1.181891658515939,0.5695259940635673
-0.373380436634169,-2.2438421922663596,-1.3364187221574368,-0.8071075088650119,-0.45064824463434444,-0.7169305453293638,2.2004940099572217,-0.5185920541018606,-0.8424243318150789,-1.095312873261408,0.17304864131375466,-0.10730341252003378,-0.42545905068724316
1.48181062747211,-2.5421975869964006,-1.3823907320490172,-0.33155576499645034,-0.8150779637746555,-1.1849123119722975,1.6559052818869893,-1.1524526303516982,-0.027856379354274163,-1.0041234335631881,-0.30780916607858855,-0.12358682413119412,-1.2871090969387309
-0.81339324815465,-2.1559325549153368,1.7051645645310707,-1.150641552553083,0.015753267387212156,-0.28758791565003056,1.5574868765527743,-0.26455210855611755,-1.0521095120590438,-0.849921141120327,-0.7526840350523847,0.8401743463917667,-0.04367929232843823
-1.2615763626242211,-2.179846161455533,-0.02620147357164665,1.2039019791850938,-1.3865697177790668,-1.2738223200277068,-0.9716294398454351,0.542644874481625,-1.7951017709688504,-0.70844210378322,0.5828516305016057,-0.9800559376626637,-0.06942882421278895
-0.6207007576887603,-2.2033508950922918,0.004203678947775568,1.7814778875013173,0.8409178373604976,-2.533545195629894,-0.011992218178358528,0.5699480487482915,-1.3714376329248568,-0.6494593551497484,-0.1376699573917874,-1.5659408450916428,1.7188995754090106
-0.816287952675935,-2.4916857896337694,-1.5940682779634452,-0.557234173237345,-0.10749393378488822,-0.6255357351096934,-1.3911726813226655,-0.8260026739538809,0.06987306986673356,-1.6657631248269391,-0.253916207047227,-1.8479786329277117,-0.3353771504020717
-0.585778652296212,-2.360847216668556,1.5179494692573465,-0.85759083865883,-0.0757170689438985,-0.47436667344062533,-1.1403241253045098,-0.893249878060681,0.008877629340016088,-1.8758725739797355,0.6122353861681411,-0.4853780255987588,1.8121823919532214
-0.5929233786755489,-2.3596216541548047,-1.537111279824616,0.485391744400059,-1.1183349568587408,-1.1936648365945706,-1.1518184817630583,-0.577510551506958,-0.5882923686665263,-1.2862585098771349,1.3054900140734407,-0.72811317996874,-0.5690766636317649
-0.8164236886134849,-2.4314437182279867,-1.5586370915827041,-0.5872516242782413,-0.14871151277669328,-0.5387600077294881,-1.6477837124959425,-0.9410081476457312,0.021946744691721778,-1.4896171915208811,-0.042764151416604855,0.28648283444371847,0.8252133763513031
0.017103883057561792,-2.585257826611459,-1.5976620079914008,-0.3989226832672278,-0.0936752494113891,-0.5134805113512663,-2.237129085643237,-0.9828410330966285,0.10081046483878119,-1.3837485270790688,-0.25547031293615685,0.679490755255785,0.6879150167840561
0.06673457182515131,-2.521716384099867,-1.6584055886275717,0.12507931668968433,-0.8779674545366669,-1.276362679915389,-2.3271983940748524,-1.4486021976252168,0.6216898852136618,-1.21515181974225,-0.4340142962840445,0.2335261840539275,-0.524132941879042
1.1344648010575773,-2.719381577630598,-1.4971217371735295,-0.39602227013987235,-0.7973319768451755,-0.8172894077362347,-1.154666154306002,0.2577641581731284,-1.341186580611105,-0.6098412702205327,-0.9639110419581396,-0.0951140338828621,0.5833064573619532
-1.0335560181454435,-2.2597634019913717,1.5638763106985196,-0.36741034311054827,0.22505961675860128,-0.09759786584460506,-1.0559842658332768,-0.7081379192295211,-0.2672429729635525,-1.742704894399381,1.6416148267294015,0.11995950798078357,0.9656502495336765
-0.9888910478817755,-2.1816515746935554,0.06809270135809807,0.6569480352579694,-0.5755394778383593,-0.5486457682197878,-0.8998953327873709,0.024624916905560533,-1.269577166709589,-0.7827100908398656,0.8653587056705581,1.983168082886202,1.7785360897678448
-1.643750238602367,-2.120282845461964,-0.07593771531252565,1.4228665615282852,-1.0346358449130013,-1.1830838597039597,-1.7403306178602034,-0.4510303291896689,-0.5336821639948411,-0.4981533046137982,-0.1370334504426882,0.5226811451189964,-1.4351138684022406
-0.379824143559655,-2.3908965827080104,-1.4763703458381883,-0.8603773056008637,-0.46556147327857783,-0.7088994654040707,0.017606803084578224,-0.5039290386302603,-0.5055533971267524,-1.4353390182705037,0.3379194670892528,-0.7419774293080884,1.1982200587778584
-0.7199658883699731,-2.325632608698191,-1.5524861370815446,0.2090533621840928,-1.0215039541216642,-1.1979540087727008,-1.1528999123613635,-0.849886508538791,-0.15622498110288185,-0.9476937565408673,0.15469435595864706,-0.05195273191369818,-0.9573824652565422
-1.0127306548573678,-2.133664419393436,-0.022750837192449636,1.741279642605819,0.8909438815883793,-2.5510054866529464,-0.390813397180925,0.35600825286561066,-1.0400194640944718,0.05039172362512855,-1.7843904997225806,-0.19275807030896264,0.5532231531126612
-0.8774828139936753,-2.283327849432485,-0.01870691892200821,0.4053611773147337,-0.2757605396656348,-0.6988074930231217,-1.0066094232434173,-0.8507202831198868,0.057831449203394156,-1.080860057257511,-0.37105224337561843,0.37272226358896376,0.2627829741423168
-0.9637878359327695,-2.296189328747279,1.5011362016438694,-0.705245915557882,0.023776553566806958,-0.42142586724907666,-1.6076674264252937,-1.0888339838729122,0.29058294999263146,-1.200762059619566,-0.6653378796842728,0.9884441651601128,0.4666209574330507
-0.5823087150561376,-2.3570328016747117,-1.4648513764731979,-0.39440300538408546,-0.7366296391261357,-0.7841950109046971,-0.21885761792598563,0.04387370525740424,-1.2292761671572,-0.8489210345576634,-0.016493438706119908,-0.2783337824478461,0.13074821488296795
-0.8057941705046134,-2.232106693999412,-0.06852315302505242,0.6240827226158348,-0.833595072901277,-1.310904247856844,-0.9100157207404583,-1.393065682106593,0.695256850509461,-1.0022618795924187,-0.7632813263785533,0.020971368289525363,-0.5762206548581049
-0.6550331979420165,-2.2677493499390944,0.02072355149659788,0.16227325855693603,-0.4639805513962972,-0.8310663592102409,-0.05469579590440428,-0.6139092739005578,-0.2531889213935693,-1.0974458440234562,-0.348796160818186,-0.31144786549271786,0.5449076953835412
-0.6096640702297826,-2.2620962971799763,0.021995019444820185,0.1939464274064814,-0.46682124306714906,-0.86017751446893,0.053271340855086925,-0.7537875104107894,-0.09710694023457278,-1.2230551096624127,-0.07615858658096113,-0.44818479458458044,0.5651589384359484
-1.1604463933623124,-2.2578673817793966,-1.5126851280788898,-0.9201844200267864,-0.11475819511023314,-0.549660783100184,-0.29281817587815745,-1.07463056558141,0.14798397635639815,-1.4169527911398492,-0.045446245777243564,0.2969064829257186,0.6465737499748572
-0.5694850746968614,-2.3187758148371707,-1.4167965740601027,-0.4508806074559716,-0.34771778842138634,-0.5384061043350786,0.4145154719412143,-0.38507155764728085,-0.799053514851895,-1.1281308101666074,0.5964797395585377,0.057008975166400015,-0.001338459259172267
-1.0797799545826614,-2.2716713415154866,-1.5124796447457889,-0.07204686107380437,-0.39705952145225665,-0.7272490674726272,-0.8921779603085487,-1.0473663178797765,0.030557074536105233,-0.8416745928565974,-0.31861918200104156,1.1435661584791703,-1.247003432202799
-0.4658250067237041,-2.2019710169466196,1.599551884986314,-0.5535911933833789,-0.37563553229240326,-0.7749631860496224,0.6201813438960505,-1.2353197216095533,0.27292726905799747,-1.6602173217054284,1.0682029706010903,-0.5577381305202936,0.2445043880028624
-1.3398822930051928,-2.198067601870343,-1.5064351923150663,-0.586347377017232,-0.7885940820630379,-0.9411484158966454,-0.24206467604344223,-0.2720071024513778,-0.8806671092663724,-0.3987364696915919,-1.446046772408008,0.7243659062237436,-0.7222704784456271
-1.320356082565374,-2.414406567058885,-1.4208556919093018,-1.0359920141190873,1.2630194734315148,0.7353874205102653,-0.3864994293239009,-0.15849742512937462,-0.8232016946263918,-1.3354367447463955,-0.10403312159650253,0.292780103086187,-0.17789372806135054
-0.9741363401030856,-2.1073421975413416,-0.0012165106826593788,1.461069042376797,1.8999294225172876,-2.0979428787783627,0.1450196237630968,-1.3612705458168872,0.9762472852898149,-0.8756312840964292,-0.87118301221014,0.4967813598705414,0.4311316066983455
-1.1121441874447056,-2.273612516926772,1.5469362259607355,-0.7984965157622904,0.3172769043478761,-0.2712135723072061,-0.25452194542823253,-0.8290286516913953,0.04211958176387895,-1.1757152293870192,-0.9803709230186021,-0.6767757218687044,-1.3027412934562659
-1.1169874103829347,-2.3921569956650797,-1.4262822916564277,-1.0838768979878592,1.0948436077900263,0.5033948362881356,-0.21639308321524897,-0.6849519959029022,-0.24581850864372842,-1.4499758163717473,-0.06535335865106404,0.656531829339369,0.05838908629672944
0.6450640621844241,-2.5811041435728064,0.12012005210968456,1.571209366359644,-0.2481107855337294,1.987190093551119,0.5001318665249119,-0.6235597522333894,-0.2940745894744443,-1.2900700898179698,-1.2244174740224372,0.9638942625518608,1.3273000678736593
-1.0568794162481123,-2.277647019665049,-1.3618585321481678,0.5374745584833713,0.27427588289445753,0.1383807773886643,-0.319538639810027,-0.26471211069304934,-1.1147876605832943,-0.9824557066831934,1.9773422388840758,1.6238958144393285,-1.5117247563017582
-1.0190768896598241,-2.3375787791928557,-1.4780613657102524,-0.7293984378806903,0.36656171647082014,-0.25853904358320345,0.09556067003646948,-1.1160241345095965,0.27079688851891737,-1.2646097179379858,-0.5941393862860573,-0.23885048263306882,-1.4264690840220218
-1.2548649464145583,-2.2085362657489123,0.07510022951623117,1.7326128233263762,-0.8098288389007151,1.5026657016553668,0.5988394815759367,-0.6648420684507722,-0.3259095297016046,-0.7775775799969071,-2.084528741311054,1.2077561364190295,-0.04349025298028304
-1.1401737823483848,-2.027676954154021,1.578559025943178,-0.5531355748969332,-0.9165200824134503,-1.1887064507856457,0.9694620125283056,-0.8644665859674174,-0.23739352255606255,-0.8493593308097721,-0.47545331402890856,-0.131903940460127,-0.9354441600644708
-0.4560830614210599,-2.150257935233004,1.702069415218658,-0.8309775685476715,-0.7049559294661417,-0.7821640604097011,1.933961514335902,0.11086143839188543,-1.4408117666373348,-0.7191285922468028,-0.23769045156385213,-0.4007006245579177,-0.1730698039333739
-0.6450572953983689,-2.20127119550759,0.15808866334817295,-0.29573375119175715,0.08638403914513837,-0.3211676648907656,1.6361890081051278,-0.3525992350308842,-0.7181394235142806,-0.9528747913304494,-0.44745329232143677,0.3830653778279311,0.42669126863602225
-0.5387892216249083,-2.4161882010382274,-1.3309034308855947,-1.4349637144741032,1.2220757497799117,0.5509540869812589,1.6652631302571375,-0.6501985392197543,-0.32087264929914266,-1.7923108361952163,0.47795390399115634,-0.7303189708577079,0.040385514523079244
-1.368892250621626,-2.1495593149079375,0.14954667179533343,1.5890370117169181,0.6322271212686627,0.2600647818780865,-0.3981533886563564,-0.7359743745553817,-0.46067506746572273,-0.9375194574670778,1.9119220750770722,2.3884896333350945,-2.0656283653607415
-1.081329933510957,-2.3480996252201067,1.5099479998822856,-0.3714504731573944,-0.37138484886016226,-0.3647135917127852,-2.343498999268739,0.4548086171608416,-1.5385680461376825,-0.5390005231995775,-0.8781155888358662,0.8750630117980912,0.6814880389251763
-1.0049511692482074,-2.346434424484648,1.4587206631637468,-0.6084802301192431,-0.19863460808711675,-0.5059510954779698,-2.4119934844081916,-0.6586992173401801,-0.14533318648858354,-1.0393592745943707,-0.9084297374813924,0.7949522840895289,0.8171051700351374
0.9247180207678267,-2.6928194174376996,-1.541948746596225,-0.5458403995658574,-0.4005511414690449,-0.6846276953926075,-1.3823917012962954,-0.6174391589743958,-0.24380650679984137,-1.391563632001705,0.0270865165643138,-0.41972041721149295,1.2465790952678153
1.0810258840754825,-2.6860602099824633,-1.5279719179114228,-0.6055437483724138,-0.5326116038420663,-0.7983765374637606,-0.9197419408119658,-0.6040300807631014,-0.27542110393528835,-1.5269262715839973,0.33932844171376886,-0.9454990143531318,1.463734279744648
0.9895401068055152,-2.5467056981323384,-0.06636094618632211,0.6649455949864026,-1.1267085272951116,-1.4436598611006881,-0.9254167070661354,-0.8301124195146685,0.11306641208425397,-1.2602206951293355,-0.04999389717282828,-1.3726866459025,0.6839777974174649
-1.1793884637051635,-2.2113993563529513,-0.07265995418006761,0.45746764083767816,-0.4565406811575374,-0.9038950708888117,-1.0750231293877242,-1.1050840817196756,0.3907840360559458,-1.6742489088765444,0.8459747527932158,-0.7899206408337204,0.9806323931937927
-1.1502185734403767,-2.3076378466046035,-1.4798975116685922,-0.26880185145222646,-0.6718641873016776,-0.5313771336877267,-0.7971351416112777,0.7214078353849941,-2.0370892559988802,-0.9368476758851128,0.8602007420885344,-0.45812586741040306,0.9468820010541482
1.0648334096415208,-2.5634380191040558,-1.4294118680072645,-0.058218021296783835,-1.1137618373159108,-0.8558208590226684,-0.6196478738714043,0.3262840756485098,-1.7302369033475073,-1.0200903946543227,1.5800676849491615,0.6690907446424349,2.2870372483223873
1.1262765115599769,-2.4838385520361093,-1.4971153024930628,0.6036955602864713,-2.2071621208746794,-1.8394101737860926,-0.6757212325564405,0.03608655412705206,-1.434469052107817,-0.641239957817728,1.1773386969051536,0.06936593915039477,0.7551601137721098
-0.6550877223389971,-2.318160921054465,-0.003579189794807204,0.4583103000093171,-0.6092467975286896,-0.8115754021492725,-0.8056643019307446,-0.1720849373124249,-0.7431576634401845,-1.1545482612219695,0.30003415665385946,-0.6771171181374077,1.010349132725168
-1.5223103350588523,-2.2307266061672437,-0.10437346687034606,0.24668439779804494,-0.27858920474692506,-0.7260337344136446,-1.9573841984405398,-0.8635876410617065,0.172424986115958,-1.0695301874016705,-0.8716971197622482,0.5030856250944273,0.7184181230942691
-1.2872500966307254,-2.299050897420745,1.5972982963948867,0.6228719285966164,-0.13292553371305968,0.13839061323976973,-2.368685367582416,1.1432294296404675,-2.4769359067870798,-0.3851280605553693,1.182562105275111,1.281753528775148,-0.33696297984617185
0.6394681751813993,-2.611394109806293,-0.07808612608333755,1.125273539753062,-0.37459866993858215,-0.8539246425579655,-1.6039866213445344,-0.7521496836076338,0.2303752531525303,-1.163484230839357,-0.010235172725223795,-1.7746345975425826,-1.3418746667317016
-0.834038168222821,-2.3679833396574965,-1.5442468674577252,-0.7009641877788901,-0.054023603924973296,-0.48393181085239134,-1.1651113224797538,-1.1593403385097762,0.4174085703722449,-1.448050522947769,0.15023576312518944,0.23753736173367038,0.7179183919084243
-1.6046891733101227,-2.233539507749319,-0.014419667664081261,-0.06449566700557885,0.41153313869269864,0.004843074035719591,-1.4500439767180464,-0.3314378721855428,-0.4291346268895461,-0.9846085761878884,-0.5531748285152256,1.09378764667337,1.2205512451390539
-1.311800968091769,-2.4197194423870294,-0.0007668327542886279,1.1742067605838324,0.20466308271035333,2.275678465557288,-0.5739123925658389,-0.5157355975045903,-0.02459945605612054,-1.6708862209704824,-1.4434864265345164,-0.8137887359089871,1.4103994129196595
